Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
Male,Yes,0,Not Graduate,No,17253,3075.0,50.0,360.0,1.0,Urban,Y
Female,Yes,2,Graduate,Yes,9558,8515.0,159.0,180.0,0.0,Semiurban,N
Female,No,0,Graduate,Yes,19710,9305.0,75.0,240.0,0.0,Urban,Y
Female,No,1,Not Graduate,Yes,6217,5410.0,58.0,240.0,1.0,Rural,Y
Male,No,1,Not Graduate,Yes,8770,4839.0,322.0,180.0,1.0,Rural,Y
Male,No,3,Graduate,Yes,17920,9949.0,293.0,360.0,0.0,Rural,Y
Female,No,3,Graduate,Yes,4171,4044.0,169.0,240.0,0.0,Urban,N
Female,No,1,Not Graduate,Yes,16375,2613.0,167.0,240.0,1.0,Urban,N
Male,Yes,0,Graduate,No,14727,3231.0,271.0,180.0,1.0,Rural,N
Male,No,0,Not Graduate,No,3763,4695.0,156.0,360.0,1.0,Semiurban,N
Male,No,2,Graduate,Yes,19447,9729.0,362.0,180.0,1.0,Semiurban,N
Female,No,3,Not Graduate,No,8751,4574.0,493.0,360.0,1.0,Rural,Y
Female,Yes,2,Not Graduate,Yes,12167,2995.0,252.0,240.0,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,11368,4373.0,274.0,180.0,0.0,Semiurban,Y
Female,Yes,1,Not Graduate,Yes,8718,2531.0,157.0,360.0,0.0,Semiurban,Y
Female,Yes,1,Graduate,Yes,10539,7405.0,349.0,360.0,1.0,Urban,Y
Female,No,3,Not Graduate,Yes,8315,2521.0,254.0,180.0,0.0,Urban,N
Male,No,0,Graduate,Yes,16903,4015.0,178.0,240.0,1.0,Semiurban,N
Female,Yes,0,Not Graduate,Yes,12369,4724.0,43.0,360.0,1.0,Semiurban,N
Female,No,1,Graduate,No,4109,8841.0,301.0,180.0,0.0,Rural,N
Female,No,3,Not Graduate,No,1820,3748.0,496.0,240.0,0.0,Urban,Y
Female,No,2,Graduate,No,15868,8138.0,263.0,240.0,1.0,Semiurban,N
Female,Yes,1,Not Graduate,Yes,6439,3446.0,482.0,180.0,0.0,Rural,Y
Female,Yes,1,Graduate,No,11693,5787.0,180.0,180.0,1.0,Urban,Y
Male,No,3,Not Graduate,Yes,10230,7912.0,405.0,180.0,1.0,Rural,N
Male,No,3,Not Graduate,Yes,8216,2171.0,116.0,360.0,1.0,Semiurban,Y
Male,Yes,1,Graduate,Yes,16726,1803.0,52.0,180.0,1.0,Urban,N
Male,No,0,Graduate,No,17254,8842.0,324.0,360.0,1.0,Semiurban,N
Male,Yes,1,Graduate,No,2545,1389.0,76.0,360.0,0.0,Urban,Y
Female,Yes,2,Not Graduate,No,2538,137.0,49.0,240.0,0.0,Urban,N
Male,Yes,3,Graduate,No,14493,3371.0,457.0,180.0,0.0,Semiurban,Y
Male,No,2,Not Graduate,Yes,13483,2991.0,450.0,180.0,1.0,Semiurban,Y
Male,No,1,Not Graduate,No,13442,1960.0,264.0,180.0,1.0,Rural,Y
Male,No,3,Graduate,Yes,17116,270.0,103.0,240.0,0.0,Urban,N
Female,No,2,Not Graduate,Yes,8229,3817.0,80.0,360.0,0.0,Urban,Y
Male,Yes,3,Graduate,No,9265,5986.0,68.0,360.0,0.0,Urban,Y
Male,Yes,1,Graduate,No,15410,4589.0,203.0,240.0,0.0,Rural,Y
Male,No,3,Graduate,Yes,6235,3803.0,50.0,240.0,1.0,Rural,N
Male,No,2,Graduate,No,18459,2915.0,146.0,360.0,1.0,Rural,Y
Male,No,1,Not Graduate,No,2392,114.0,52.0,360.0,0.0,Urban,Y
Male,Yes,2,Not Graduate,Yes,19161,2456.0,154.0,240.0,0.0,Urban,N
Female,No,0,Graduate,No,16918,390.0,202.0,180.0,0.0,Urban,N
Male,No,0,Graduate,Yes,1920,7281.0,64.0,360.0,0.0,Semiurban,Y
Male,Yes,2,Not Graduate,No,2288,5584.0,480.0,240.0,0.0,Rural,Y
Female,No,2,Not Graduate,No,4809,3965.0,481.0,360.0,1.0,Rural,N
Female,No,0,Graduate,Yes,14385,5157.0,102.0,240.0,0.0,Semiurban,N
Male,No,3,Graduate,Yes,15772,5333.0,108.0,360.0,1.0,Semiurban,Y
Female,Yes,2,Not Graduate,No,2215,2863.0,500.0,240.0,1.0,Rural,Y
Male,No,3,Not Graduate,Yes,5250,802.0,426.0,360.0,1.0,Semiurban,Y
Male,No,0,Graduate,No,5663,4918.0,357.0,360.0,0.0,Rural,N
Male,No,2,Not Graduate,No,6766,2425.0,157.0,180.0,0.0,Semiurban,Y
Male,No,0,Not Graduate,Yes,2704,701.0,412.0,240.0,1.0,Rural,Y
Male,Yes,1,Not Graduate,Yes,15458,7597.0,94.0,240.0,1.0,Urban,N
Female,Yes,3,Graduate,Yes,3099,7311.0,436.0,240.0,0.0,Rural,N
Male,Yes,3,Not Graduate,No,17813,1089.0,296.0,360.0,0.0,Urban,Y
Male,Yes,1,Not Graduate,No,5969,5011.0,168.0,180.0,1.0,Urban,Y
Female,No,0,Graduate,No,16500,7902.0,248.0,360.0,1.0,Rural,N
Female,No,1,Not Graduate,Yes,9056,3464.0,167.0,180.0,0.0,Semiurban,Y
Male,No,3,Not Graduate,No,3819,7031.0,439.0,180.0,1.0,Rural,N
Female,No,2,Not Graduate,Yes,11122,4615.0,158.0,240.0,1.0,Rural,Y
Male,No,1,Not Graduate,Yes,3303,9817.0,465.0,240.0,0.0,Urban,N
Male,Yes,2,Not Graduate,Yes,8989,2648.0,329.0,180.0,0.0,Semiurban,Y
Male,No,0,Graduate,Yes,6612,1729.0,110.0,360.0,0.0,Urban,N
Male,Yes,2,Graduate,Yes,13245,9390.0,232.0,240.0,0.0,Semiurban,N
Male,Yes,1,Graduate,Yes,6679,6604.0,468.0,240.0,1.0,Urban,N
Female,Yes,1,Graduate,No,15511,8011.0,203.0,240.0,0.0,Semiurban,N
Female,No,1,Not Graduate,No,19318,2846.0,64.0,360.0,1.0,Urban,Y
Female,No,1,Graduate,Yes,4273,2510.0,96.0,240.0,0.0,Urban,Y
Female,No,2,Graduate,Yes,18420,1835.0,119.0,180.0,0.0,Urban,Y
Male,No,0,Graduate,Yes,7668,8902.0,310.0,360.0,1.0,Urban,Y
Female,No,2,Graduate,Yes,14147,9304.0,33.0,180.0,1.0,Semiurban,Y
Female,No,0,Not Graduate,Yes,9297,7081.0,44.0,180.0,1.0,Rural,N
Male,Yes,2,Not Graduate,No,18243,5011.0,439.0,180.0,1.0,Semiurban,N
Female,Yes,3,Not Graduate,Yes,12249,2278.0,368.0,240.0,1.0,Urban,N
Female,Yes,1,Graduate,No,15508,6391.0,117.0,240.0,1.0,Rural,N
Male,Yes,3,Not Graduate,No,14641,9981.0,152.0,180.0,0.0,Urban,Y
Male,Yes,1,Not Graduate,No,7565,1954.0,498.0,360.0,0.0,Semiurban,N
Female,Yes,3,Not Graduate,Yes,13704,3392.0,54.0,360.0,1.0,Urban,Y
Male,No,1,Graduate,Yes,8319,5063.0,475.0,180.0,0.0,Urban,Y
Male,Yes,1,Not Graduate,No,5477,3922.0,418.0,180.0,1.0,Semiurban,Y
Female,No,2,Not Graduate,Yes,11461,2183.0,424.0,360.0,1.0,Rural,Y
Male,Yes,0,Graduate,No,15345,4726.0,312.0,360.0,1.0,Rural,Y
Male,No,1,Graduate,No,7507,2143.0,114.0,360.0,1.0,Rural,Y
Female,Yes,0,Not Graduate,Yes,14772,7218.0,291.0,180.0,1.0,Semiurban,Y
Female,Yes,1,Graduate,No,6890,3701.0,33.0,180.0,1.0,Semiurban,N
Male,No,3,Graduate,Yes,4918,8310.0,341.0,180.0,1.0,Rural,Y
Female,Yes,3,Not Graduate,No,14876,5576.0,29.0,240.0,0.0,Semiurban,Y
Female,No,1,Not Graduate,Yes,12701,8879.0,377.0,180.0,0.0,Semiurban,Y
Male,No,2,Graduate,Yes,4625,479.0,462.0,240.0,0.0,Semiurban,N
Male,Yes,2,Not Graduate,Yes,6735,4773.0,363.0,180.0,0.0,Semiurban,Y
Female,Yes,0,Not Graduate,No,10355,2524.0,275.0,360.0,0.0,Urban,Y
Male,Yes,2,Not Graduate,No,14387,1865.0,224.0,360.0,0.0,Urban,Y
Female,No,1,Not Graduate,No,10009,3807.0,420.0,180.0,1.0,Semiurban,N
Male,No,0,Graduate,Yes,11222,4093.0,62.0,360.0,0.0,Urban,Y
Female,No,2,Not Graduate,No,6450,7487.0,320.0,180.0,0.0,Semiurban,N
Male,Yes,1,Not Graduate,No,10092,9466.0,230.0,240.0,1.0,Urban,Y
Male,No,0,Graduate,No,8964,3504.0,172.0,240.0,1.0,Rural,Y
Female,No,2,Not Graduate,Yes,10548,7872.0,22.0,360.0,1.0,Rural,N
Female,No,0,Not Graduate,No,14817,6873.0,103.0,180.0,1.0,Semiurban,N
Female,No,3,Not Graduate,Yes,4878,5647.0,411.0,180.0,0.0,Urban,N
Female,No,3,Graduate,Yes,18874,7928.0,271.0,240.0,1.0,Semiurban,Y
Female,Yes,3,Not Graduate,Yes,9897,1786.0,417.0,180.0,1.0,Urban,N
Female,Yes,3,Not Graduate,Yes,4713,9730.0,87.0,360.0,0.0,Rural,Y
Female,Yes,0,Graduate,No,13826,4341.0,165.0,360.0,0.0,Rural,N
Female,Yes,3,Not Graduate,No,11785,2921.0,468.0,240.0,0.0,Rural,N
Female,Yes,1,Graduate,Yes,17316,9210.0,73.0,180.0,0.0,Rural,Y
Male,No,0,Graduate,Yes,3941,6381.0,439.0,240.0,1.0,Rural,N
Male,No,1,Not Graduate,No,7362,9080.0,35.0,360.0,0.0,Urban,Y
Female,No,1,Graduate,No,1586,9440.0,399.0,180.0,0.0,Semiurban,Y
Male,No,3,Not Graduate,Yes,15695,2706.0,367.0,180.0,1.0,Rural,Y
Female,Yes,1,Graduate,Yes,13256,8700.0,272.0,360.0,1.0,Urban,N
Female,No,1,Graduate,Yes,18726,2405.0,289.0,360.0,0.0,Rural,Y
Female,No,0,Graduate,Yes,7639,7338.0,362.0,240.0,0.0,Urban,Y
Male,Yes,0,Graduate,Yes,2205,7284.0,457.0,240.0,1.0,Semiurban,Y
Female,Yes,1,Not Graduate,Yes,19298,3819.0,77.0,360.0,0.0,Rural,Y
Male,No,0,Graduate,No,10878,4517.0,324.0,360.0,0.0,Rural,N
Male,Yes,1,Not Graduate,No,5307,6858.0,92.0,180.0,0.0,Semiurban,Y
Male,Yes,0,Graduate,Yes,7465,5870.0,329.0,360.0,1.0,Semiurban,Y
Male,No,2,Not Graduate,Yes,6947,4942.0,189.0,240.0,1.0,Semiurban,Y
Female,No,1,Not Graduate,Yes,14336,1098.0,343.0,360.0,0.0,Urban,Y
Female,No,3,Graduate,No,15937,559.0,63.0,240.0,1.0,Urban,N
Male,Yes,3,Not Graduate,Yes,15701,4815.0,448.0,240.0,1.0,Semiurban,N
Female,No,1,Not Graduate,Yes,19397,9294.0,119.0,240.0,1.0,Semiurban,N
Female,No,2,Not Graduate,Yes,14556,7143.0,449.0,180.0,0.0,Urban,N
Female,Yes,3,Not Graduate,No,15876,6137.0,474.0,360.0,1.0,Semiurban,N
Male,Yes,1,Not Graduate,No,5469,351.0,185.0,240.0,0.0,Semiurban,N
Female,Yes,2,Not Graduate,No,12220,4626.0,186.0,360.0,0.0,Rural,Y
Male,Yes,0,Not Graduate,Yes,15073,6907.0,115.0,180.0,1.0,Semiurban,Y
Female,No,2,Graduate,No,9322,6793.0,97.0,360.0,0.0,Urban,Y
Female,No,2,Graduate,No,17687,4910.0,368.0,240.0,1.0,Semiurban,N
Female,Yes,2,Not Graduate,Yes,4634,1422.0,319.0,240.0,1.0,Rural,N
Male,Yes,0,Not Graduate,Yes,4242,9103.0,358.0,240.0,1.0,Urban,Y
Female,No,1,Not Graduate,No,16202,1939.0,75.0,240.0,1.0,Urban,N
Male,Yes,3,Graduate,Yes,7484,4590.0,345.0,360.0,0.0,Semiurban,Y
Female,Yes,3,Not Graduate,No,8447,1206.0,173.0,240.0,0.0,Semiurban,Y
Male,Yes,1,Not Graduate,Yes,18413,9285.0,228.0,240.0,1.0,Urban,N
Female,No,2,Not Graduate,Yes,13147,4335.0,422.0,180.0,0.0,Rural,Y
Female,Yes,2,Not Graduate,Yes,17231,3165.0,253.0,240.0,1.0,Rural,Y
Female,Yes,3,Not Graduate,No,7244,9292.0,426.0,360.0,0.0,Urban,Y
Male,No,2,Not Graduate,Yes,10939,6429.0,45.0,180.0,1.0,Urban,Y
Male,No,0,Graduate,Yes,17506,3597.0,100.0,360.0,1.0,Urban,N
Male,No,1,Not Graduate,No,9520,644.0,482.0,180.0,0.0,Semiurban,Y
Female,No,1,Not Graduate,Yes,19212,5346.0,117.0,360.0,0.0,Urban,Y
Female,No,1,Graduate,No,16557,1131.0,396.0,180.0,0.0,Semiurban,Y
Male,No,0,Not Graduate,Yes,9127,1085.0,175.0,240.0,0.0,Rural,N
Female,Yes,1,Not Graduate,No,11317,7219.0,235.0,180.0,1.0,Rural,N
Female,No,2,Graduate,Yes,10564,8830.0,445.0,180.0,1.0,Urban,Y
Male,Yes,0,Graduate,Yes,12271,136.0,238.0,180.0,1.0,Semiurban,Y
Male,Yes,1,Not Graduate,No,10684,6205.0,300.0,180.0,1.0,Rural,N
Female,No,0,Graduate,No,16832,5552.0,440.0,240.0,0.0,Urban,N
Male,No,3,Graduate,No,4767,9437.0,478.0,240.0,0.0,Urban,N
Male,No,1,Not Graduate,No,3559,198.0,58.0,360.0,1.0,Urban,N
Female,Yes,0,Not Graduate,No,5674,8525.0,201.0,240.0,1.0,Urban,Y
Female,Yes,1,Not Graduate,No,13031,8383.0,59.0,240.0,1.0,Rural,N
Female,No,3,Graduate,No,17746,1908.0,132.0,180.0,1.0,Semiurban,Y
Male,No,2,Not Graduate,Yes,11991,4775.0,132.0,180.0,1.0,Rural,N
Male,Yes,2,Not Graduate,No,12173,489.0,493.0,360.0,0.0,Semiurban,N
Male,No,3,Graduate,Yes,19069,2735.0,259.0,240.0,0.0,Semiurban,Y
Female,Yes,0,Graduate,No,15723,1805.0,178.0,360.0,1.0,Urban,N
Male,No,2,Graduate,Yes,12695,7250.0,392.0,240.0,1.0,Urban,N
Female,No,0,Graduate,Yes,2587,4744.0,206.0,240.0,0.0,Semiurban,N
Female,Yes,1,Not Graduate,Yes,4748,7264.0,397.0,180.0,1.0,Urban,Y
Female,Yes,0,Not Graduate,No,14019,7537.0,288.0,180.0,0.0,Rural,Y
Male,No,2,Not Graduate,No,10893,2573.0,96.0,360.0,1.0,Rural,Y
Female,No,0,Graduate,Yes,13036,701.0,360.0,180.0,0.0,Rural,N
Female,Yes,0,Not Graduate,No,15251,3063.0,384.0,240.0,0.0,Semiurban,N
Male,No,3,Graduate,Yes,18087,7207.0,110.0,240.0,1.0,Semiurban,N
Female,No,1,Not Graduate,No,19223,4518.0,80.0,360.0,0.0,Semiurban,Y
Female,Yes,0,Not Graduate,Yes,2015,1970.0,60.0,240.0,1.0,Urban,Y
Female,No,1,Graduate,No,18327,7436.0,499.0,180.0,1.0,Urban,N
Female,Yes,3,Not Graduate,Yes,7756,1.0,435.0,180.0,1.0,Urban,Y
Female,No,0,Graduate,No,13259,4908.0,237.0,180.0,1.0,Rural,Y
Male,Yes,2,Not Graduate,Yes,5548,4305.0,411.0,240.0,0.0,Urban,N
Male,No,3,Graduate,No,9419,998.0,332.0,360.0,0.0,Rural,N
Male,Yes,1,Graduate,Yes,7490,1419.0,368.0,240.0,1.0,Urban,Y
Female,Yes,2,Graduate,No,1892,6157.0,168.0,240.0,0.0,Rural,N
Male,Yes,1,Not Graduate,No,7526,6932.0,126.0,240.0,0.0,Rural,Y
Female,No,3,Graduate,No,5118,1338.0,156.0,180.0,0.0,Semiurban,N
Male,No,3,Not Graduate,Yes,16619,5248.0,281.0,180.0,1.0,Urban,N
Male,Yes,1,Not Graduate,Yes,14110,7065.0,352.0,360.0,0.0,Urban,Y
Female,Yes,2,Not Graduate,Yes,12217,3070.0,385.0,240.0,1.0,Semiurban,N
Female,Yes,3,Graduate,No,16481,9604.0,337.0,240.0,1.0,Rural,Y
Male,Yes,2,Not Graduate,Yes,6333,9291.0,74.0,360.0,1.0,Urban,N
Male,No,0,Not Graduate,Yes,12686,7565.0,408.0,240.0,1.0,Rural,Y
Male,Yes,2,Not Graduate,Yes,6446,8563.0,112.0,180.0,1.0,Urban,Y
Female,No,2,Graduate,Yes,6063,1715.0,340.0,360.0,0.0,Rural,Y
Male,Yes,1,Not Graduate,Yes,8937,9793.0,28.0,180.0,0.0,Urban,Y
Male,No,1,Not Graduate,Yes,9604,5449.0,399.0,360.0,1.0,Urban,Y
Female,No,2,Graduate,Yes,2709,7262.0,26.0,240.0,1.0,Semiurban,N
Male,No,1,Graduate,No,14131,9144.0,93.0,360.0,0.0,Urban,N
Female,Yes,2,Graduate,Yes,18663,512.0,199.0,180.0,1.0,Urban,N
Female,No,0,Graduate,Yes,10448,3639.0,77.0,360.0,1.0,Urban,Y
Female,Yes,3,Not Graduate,Yes,13859,154.0,94.0,180.0,0.0,Urban,N
Female,Yes,3,Graduate,Yes,17887,1081.0,176.0,240.0,0.0,Rural,N
Male,Yes,3,Graduate,Yes,19880,9055.0,65.0,360.0,1.0,Rural,N
Male,Yes,3,Not Graduate,Yes,6187,4973.0,145.0,180.0,0.0,Urban,N
Female,Yes,0,Graduate,Yes,11890,7931.0,467.0,180.0,1.0,Rural,N
Female,Yes,3,Not Graduate,No,2522,1096.0,353.0,360.0,0.0,Urban,Y
Male,Yes,0,Graduate,Yes,15865,8071.0,416.0,240.0,1.0,Urban,N
Female,No,1,Graduate,Yes,2465,5827.0,285.0,180.0,1.0,Urban,N
Female,Yes,2,Graduate,No,1895,263.0,253.0,180.0,1.0,Urban,Y
Female,No,1,Graduate,No,3319,5065.0,212.0,360.0,0.0,Urban,N
Male,Yes,1,Graduate,Yes,14272,3126.0,413.0,360.0,1.0,Rural,Y
Female,Yes,3,Graduate,No,18617,6538.0,462.0,360.0,1.0,Rural,N
Male,No,2,Graduate,Yes,16859,925.0,364.0,360.0,1.0,Urban,N
Female,No,3,Not Graduate,Yes,4428,9252.0,373.0,240.0,1.0,Semiurban,Y
Female,No,0,Graduate,Yes,4206,8708.0,435.0,360.0,1.0,Semiurban,N
Male,Yes,1,Not Graduate,Yes,17041,5772.0,477.0,240.0,1.0,Rural,Y
Female,No,1,Not Graduate,No,9171,4242.0,461.0,240.0,1.0,Urban,Y
Male,No,3,Not Graduate,Yes,15168,1624.0,275.0,360.0,0.0,Urban,Y
Female,No,2,Graduate,Yes,4486,8329.0,367.0,180.0,0.0,Rural,N
Female,No,3,Not Graduate,Yes,16470,6069.0,93.0,360.0,1.0,Rural,Y
Male,Yes,0,Graduate,Yes,9330,8573.0,158.0,240.0,0.0,Urban,N
Female,No,3,Not Graduate,No,1630,8942.0,123.0,360.0,0.0,Urban,Y
Male,Yes,0,Not Graduate,No,7565,802.0,120.0,240.0,1.0,Rural,N
Male,Yes,3,Graduate,Yes,18832,6214.0,478.0,180.0,1.0,Rural,N
Male,No,3,Graduate,Yes,15357,724.0,293.0,240.0,0.0,Semiurban,N
Female,No,0,Not Graduate,No,13986,3192.0,446.0,240.0,0.0,Urban,N
Female,Yes,1,Not Graduate,No,16636,9971.0,115.0,360.0,1.0,Urban,Y
Male,No,3,Not Graduate,No,2000,5674.0,417.0,360.0,1.0,Rural,Y
Male,No,3,Graduate,Yes,19131,4728.0,278.0,180.0,0.0,Rural,N
Male,Yes,0,Not Graduate,Yes,17560,231.0,431.0,240.0,0.0,Semiurban,Y
Male,Yes,2,Graduate,Yes,7690,5970.0,205.0,360.0,0.0,Semiurban,N
Male,No,1,Not Graduate,Yes,19494,1204.0,237.0,180.0,0.0,Urban,N
Male,Yes,3,Graduate,Yes,14556,1327.0,159.0,180.0,1.0,Urban,Y
Male,Yes,3,Not Graduate,Yes,19666,8782.0,223.0,360.0,1.0,Urban,N
Male,No,3,Not Graduate,No,7032,7025.0,22.0,180.0,1.0,Rural,Y
Female,Yes,2,Graduate,No,12936,346.0,95.0,180.0,0.0,Rural,Y
Male,No,0,Not Graduate,No,9485,1366.0,277.0,240.0,1.0,Urban,Y
Male,Yes,2,Not Graduate,Yes,18852,4353.0,117.0,360.0,0.0,Semiurban,N
Male,No,2,Graduate,No,3879,1872.0,46.0,180.0,0.0,Urban,N
Female,No,0,Graduate,Yes,14580,5054.0,288.0,360.0,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,9739,7014.0,74.0,360.0,1.0,Rural,Y
Female,No,2,Not Graduate,No,15620,2151.0,341.0,360.0,0.0,Semiurban,Y
Female,Yes,0,Not Graduate,No,1672,3178.0,302.0,360.0,0.0,Urban,N
Female,Yes,0,Not Graduate,No,2458,3392.0,163.0,360.0,1.0,Rural,Y
Female,No,0,Graduate,Yes,5889,5895.0,248.0,180.0,1.0,Semiurban,N
Female,No,3,Not Graduate,No,12123,2662.0,393.0,240.0,1.0,Semiurban,N
Female,Yes,3,Graduate,Yes,17617,6489.0,473.0,240.0,1.0,Semiurban,N
Male,Yes,1,Not Graduate,No,19798,9003.0,372.0,180.0,1.0,Rural,N
Male,Yes,0,Graduate,Yes,14897,4141.0,27.0,180.0,1.0,Semiurban,N
Female,Yes,3,Not Graduate,No,19424,43.0,412.0,180.0,1.0,Urban,N
Male,Yes,3,Not Graduate,No,8925,8608.0,258.0,240.0,0.0,Rural,Y
Male,Yes,2,Graduate,No,12977,4374.0,382.0,360.0,0.0,Urban,Y
Female,No,0,Graduate,No,19095,5749.0,480.0,180.0,0.0,Urban,Y
Male,No,2,Not Graduate,No,2990,3290.0,28.0,180.0,1.0,Urban,Y
Male,No,3,Not Graduate,No,12496,557.0,244.0,360.0,0.0,Rural,Y
Female,Yes,2,Not Graduate,No,18768,3963.0,175.0,360.0,1.0,Urban,N
Male,Yes,3,Graduate,Yes,18420,3795.0,477.0,360.0,1.0,Rural,Y
Male,Yes,1,Graduate,Yes,7673,5017.0,159.0,180.0,1.0,Rural,Y
Female,Yes,0,Not Graduate,No,2714,7226.0,395.0,180.0,0.0,Rural,N
Female,No,1,Graduate,No,4529,3305.0,483.0,180.0,0.0,Semiurban,N
Male,Yes,0,Not Graduate,Yes,6509,3040.0,224.0,240.0,0.0,Urban,N
Male,No,2,Graduate,No,8234,2663.0,305.0,180.0,1.0,Rural,N
Female,No,2,Graduate,No,7880,4720.0,349.0,180.0,0.0,Semiurban,Y
Female,No,1,Graduate,No,12159,3412.0,341.0,240.0,1.0,Rural,Y
Male,Yes,3,Not Graduate,Yes,6692,1692.0,269.0,180.0,0.0,Semiurban,Y
Male,No,2,Not Graduate,Yes,7772,9669.0,30.0,240.0,0.0,Urban,Y
Male,Yes,1,Not Graduate,No,5844,5698.0,139.0,180.0,1.0,Rural,N
Female,Yes,1,Graduate,Yes,16443,2111.0,231.0,180.0,0.0,Semiurban,N
Female,No,0,Not Graduate,Yes,11595,7405.0,410.0,240.0,0.0,Urban,Y
Female,No,0,Not Graduate,Yes,3717,851.0,422.0,240.0,1.0,Urban,Y
Male,No,3,Not Graduate,No,7266,8637.0,341.0,240.0,1.0,Urban,N
Male,Yes,0,Graduate,Yes,13983,9020.0,206.0,240.0,0.0,Urban,Y
Male,No,3,Graduate,No,12599,5624.0,217.0,240.0,0.0,Semiurban,Y
Female,Yes,2,Graduate,No,15301,4691.0,41.0,180.0,1.0,Urban,N
Female,No,3,Not Graduate,Yes,3367,7941.0,170.0,180.0,0.0,Urban,Y
Male,No,0,Not Graduate,No,3590,6981.0,64.0,360.0,0.0,Urban,N
Female,Yes,3,Graduate,Yes,15029,7014.0,331.0,240.0,1.0,Urban,N
Female,No,0,Not Graduate,Yes,4489,5625.0,71.0,180.0,1.0,Urban,N
Male,No,1,Graduate,No,1760,3974.0,135.0,240.0,0.0,Semiurban,N
Male,No,1,Graduate,No,10284,4829.0,493.0,240.0,0.0,Rural,N
Male,No,0,Graduate,No,12344,4838.0,197.0,180.0,0.0,Rural,Y
Female,Yes,2,Graduate,Yes,19616,6728.0,123.0,180.0,1.0,Rural,N
Male,No,2,Graduate,No,15354,8036.0,239.0,360.0,0.0,Rural,Y
Male,Yes,0,Graduate,Yes,7078,5216.0,384.0,240.0,0.0,Semiurban,Y
Female,Yes,1,Not Graduate,No,19946,2983.0,81.0,240.0,0.0,Semiurban,Y
Female,Yes,0,Not Graduate,Yes,17919,5411.0,111.0,180.0,0.0,Semiurban,N
Female,Yes,0,Graduate,Yes,9366,3979.0,214.0,240.0,1.0,Semiurban,N
Male,Yes,1,Not Graduate,Yes,3047,5450.0,398.0,240.0,0.0,Semiurban,N
Male,No,0,Not Graduate,No,6163,2400.0,335.0,360.0,0.0,Urban,N
Female,No,3,Not Graduate,No,18264,9094.0,151.0,180.0,0.0,Rural,N
Female,No,0,Graduate,No,10008,4768.0,248.0,360.0,1.0,Semiurban,Y
Male,Yes,1,Not Graduate,No,6115,9086.0,351.0,180.0,0.0,Semiurban,N
Female,No,0,Graduate,Yes,19425,8920.0,102.0,180.0,0.0,Rural,N
Female,No,1,Not Graduate,No,19696,2836.0,109.0,240.0,1.0,Urban,N
Female,No,2,Graduate,Yes,18406,4575.0,53.0,180.0,1.0,Rural,N
Female,Yes,2,Not Graduate,Yes,9826,5611.0,123.0,240.0,1.0,Rural,Y
Male,Yes,2,Graduate,Yes,9466,920.0,116.0,180.0,1.0,Rural,N
Male,No,3,Not Graduate,Yes,14967,7362.0,321.0,360.0,0.0,Semiurban,Y
Female,Yes,1,Not Graduate,Yes,6834,9860.0,91.0,240.0,1.0,Semiurban,N
Male,No,3,Graduate,Yes,2779,7320.0,277.0,240.0,0.0,Semiurban,Y
Male,Yes,1,Graduate,Yes,15557,1989.0,159.0,240.0,0.0,Semiurban,Y
Female,Yes,0,Graduate,Yes,5463,7683.0,280.0,240.0,1.0,Semiurban,N
Male,Yes,0,Not Graduate,Yes,18577,7326.0,171.0,360.0,1.0,Rural,Y
Male,No,2,Graduate,Yes,11244,3765.0,121.0,240.0,1.0,Rural,N
Male,No,3,Not Graduate,No,17489,9003.0,62.0,360.0,1.0,Rural,N
Female,Yes,0,Not Graduate,No,16926,1237.0,198.0,240.0,1.0,Urban,Y
Male,Yes,3,Graduate,No,4542,784.0,136.0,180.0,1.0,Semiurban,Y
Male,Yes,2,Not Graduate,Yes,3944,2831.0,238.0,360.0,1.0,Urban,N
Male,No,0,Not Graduate,No,6473,1723.0,420.0,360.0,0.0,Semiurban,Y
Female,No,2,Not Graduate,No,4078,8102.0,279.0,180.0,1.0,Semiurban,Y
Male,No,3,Graduate,Yes,13470,1998.0,429.0,180.0,1.0,Urban,N
Female,Yes,0,Graduate,Yes,19695,9306.0,296.0,180.0,0.0,Semiurban,Y
Female,Yes,3,Not Graduate,No,6111,9933.0,50.0,360.0,1.0,Rural,Y
Male,Yes,2,Not Graduate,No,3706,9506.0,258.0,240.0,1.0,Rural,N
Male,Yes,1,Not Graduate,No,9122,2954.0,99.0,240.0,1.0,Urban,Y
Female,Yes,3,Graduate,No,12770,9242.0,71.0,360.0,1.0,Urban,N
Female,Yes,1,Graduate,Yes,19495,2207.0,457.0,180.0,1.0,Urban,Y
Female,Yes,0,Graduate,No,9077,3442.0,162.0,240.0,1.0,Rural,N
Male,Yes,3,Not Graduate,Yes,18384,6749.0,321.0,180.0,1.0,Semiurban,N
Female,No,0,Not Graduate,No,7308,5909.0,470.0,360.0,1.0,Semiurban,N
Male,No,2,Not Graduate,Yes,11328,4431.0,343.0,360.0,1.0,Rural,N
Female,No,3,Graduate,No,18350,2353.0,264.0,240.0,0.0,Urban,N
Male,No,0,Graduate,Yes,16955,7986.0,320.0,360.0,1.0,Semiurban,N
